3,1,296.16,188.20,30.83,76.53,1,-1,-1,-1
3,2,146.97,187.26,34.79,75.99,1,-1,-1,-1
3,3,358.09,189.06,34.21,86.88,1,-1,-1,-1
3,4,216.11,195.94,29.96,63.13,1,-1,-1,-1
3,5,121.65,194.00,28.44,67.06,1,-1,-1,-1
3,6,505.99,188.07,39.61,90.72,1,-1,-1,-1
3,7,419.11,193.06,34.11,79.24,1,-1,-1,-1
3,8,442.99,189.37,29.82,79.12,1,-1,-1,-1
4,1,295.66,186.57,31.48,78.17,1,-1,-1,-1
4,2,147.77,186.35,34.96,76.43,1,-1,-1,-1
4,3,363.18,188.21,35.25,89.46,1,-1,-1,-1
4,4,213.91,194.87,29.45,62.14,1,-1,-1,-1
4,5,122.18,192.64,28.73,67.79,1,-1,-1,-1
4,6,508.37,187.43,40.03,91.74,1,-1,-1,-1
4,7,420.88,191.10,34.87,81.03,1,-1,-1,-1
4,8,445.27,190.16,28.77,76.38,1,-1,-1,-1
5,1,295.39,185.87,31.83,78.99,1,-1,-1,-1
5,2,149.36,185.96,34.81,76.16,1,-1,-1,-1
5,3,369.31,186.94,36.08,91.52,1,-1,-1,-1
5,4,212.50,194.34,29.30,61.91,1,-1,-1,-1
5,5,123.79,191.07,29.28,69.13,1,-1,-1,-1
5,6,512.47,185.66,40.50,92.89,1,-1,-1,-1
5,7,423.68,190.29,34.98,81.23,1,-1,-1,-1
5,8,447.81,187.13,29.72,78.90,1,-1,-1,-1
5,10,237.72,197.57,19.93,50.37,1,-1,-1,-1
5,11,329.07,204.83,17.86,45.05,1,-1,-1,-1
5,12,492.22,190.98,30.82,75.11,1,-1,-1,-1
6,1,294.99,182.94,32.05,79.54,1,-1,-1,-1
6,2,151.74,183.25,35.14,76.94,1,-1,-1,-1
6,3,375.25,183.89,36.68,93.04,1,-1,-1,-1
6,4,210.94,192.28,29.26,61.84,1,-1,-1,-1
6,5,125.08,188.96,29.60,69.86,1,-1,-1,-1
6,6,516.07,182.61,40.64,93.18,1,-1,-1,-1
6,7,426.07,187.72,35.05,81.37,1,-1,-1,-1
6,8,451.56,184.50,29.61,78.61,1,-1,-1,-1
6,10,238.37,194.92,19.87,50.24,1,-1,-1,-1
6,11,332.73,204.39,17.49,44.00,1,-1,-1,-1
6,12,493.60,186.14,31.40,76.53,1,-1,-1,-1
7,1,292.84,182.17,32.52,80.65,1,-1,-1,-1
7,2,151.74,181.91,35.50,77.80,1,-1,-1,-1
7,3,379.96,182.70,37.07,94.01,1,-1,-1,-1
7,4,207.69,192.09,29.26,61.82,1,-1,-1,-1
7,5,124.63,188.00,29.80,70.34,1,-1,-1,-1
7,6,517.62,180.83,41.62,95.51,1,-1,-1,-1
7,7,426.87,186.18,35.53,82.51,1,-1,-1,-1
7,8,453.15,183.69,29.83,79.16,1,-1,-1,-1
7,10,236.89,193.28,20.27,51.25,1,-1,-1,-1
7,11,333.38,204.27,17.57,44.04,1,-1,-1,-1
7,12,495.52,187.02,31.69,77.25,1,-1,-1,-1
8,1,288.98,183.30,33.32,82.60,1,-1,-1,-1
8,2,150.12,183.07,36.00,79.00,1,-1,-1,-1
8,3,383.40,184.21,37.81,95.85,1,-1,-1,-1
8,4,202.59,193.28,29.94,63.27,1,-1,-1,-1
8,5,122.87,189.76,30.08,70.97,1,-1,-1,-1
8,6,518.38,182.22,42.31,97.16,1,-1,-1,-1
8,7,426.82,188.20,35.73,83.00,1,-1,-1,-1
8,8,452.79,185.63,29.97,79.54,1,-1,-1,-1
8,10,236.78,191.86,20.43,51.65,1,-1,-1,-1
8,11,335.71,204.38,17.25,43.24,1,-1,-1,-1
8,12,494.03,189.30,32.48,79.24,1,-1,-1,-1
9,1,285.70,183.40,33.89,84.05,1,-1,-1,-1
9,2,148.57,184.02,35.98,79.03,1,-1,-1,-1
9,3,387.09,184.84,38.37,97.22,1,-1,-1,-1
9,4,198.49,194.58,30.20,63.86,1,-1,-1,-1
9,5,121.30,190.75,30.40,71.71,1,-1,-1,-1
9,6,519.17,183.06,42.44,97.51,1,-1,-1,-1
9,7,426.92,189.11,35.88,83.36,1,-1,-1,-1
9,8,452.22,186.42,30.36,80.60,1,-1,-1,-1
9,12,493.60,189.22,33.39,81.51,1,-1,-1,-1
10,1,282.44,182.32,34.43,85.41,1,-1,-1,-1
10,2,147.51,183.95,36.19,79.57,1,-1,-1,-1
10,3,392.07,184.15,38.99,98.73,1,-1,-1,-1
10,4,194.08,194.33,30.24,64.04,1,-1,-1,-1
10,5,119.80,190.07,30.92,72.95,1,-1,-1,-1
10,6,519.73,181.52,43.08,99.03,1,-1,-1,-1
10,7,427.18,188.07,36.22,84.11,1,-1,-1,-1
10,8,451.96,184.93,30.85,81.86,1,-1,-1,-1
10,12,493.82,187.35,33.49,81.69,1,-1,-1,-1
10,14,226.58,196.57,21.41,53.06,1,-1,-1,-1
11,1,277.95,181.48,35.20,87.29,1,-1,-1,-1
11,2,145.23,183.89,36.44,80.22,1,-1,-1,-1
11,3,394.93,183.81,39.57,100.14,1,-1,-1,-1
11,4,188.46,194.61,30.15,63.94,1,-1,-1,-1
11,5,117.32,189.54,31.50,74.35,1,-1,-1,-1
11,6,519.38,181.62,43.18,99.29,1,-1,-1,-1
11,7,426.27,187.48,36.66,85.13,1,-1,-1,-1
11,8,450.68,184.34,30.95,82.23,1,-1,-1,-1
11,12,492.44,185.97,34.02,83.03,1,-1,-1,-1
11,14,222.02,196.67,21.44,53.11,1,-1,-1,-1
11,15,323.21,204.94,19.70,47.18,1,-1,-1,-1
12,1,272.93,180.78,35.92,89.01,1,-1,-1,-1
12,2,142.48,183.64,36.80,81.13,1,-1,-1,-1
12,3,398.12,184.13,39.97,101.07,1,-1,-1,-1
12,4,182.56,194.62,30.19,64.08,1,-1,-1,-1
12,5,114.32,188.74,32.14,75.84,1,-1,-1,-1
12,6,518.57,181.49,43.36,99.72,1,-1,-1,-1
12,7,424.99,187.20,37.11,86.14,1,-1,-1,-1
12,8,448.92,184.30,31.15,82.72,1,-1,-1,-1
12,12,490.78,185.88,34.08,83.17,1,-1,-1,-1
12,14,217.63,195.95,21.85,54.17,1,-1,-1,-1
12,15,324.64,207.20,19.00,45.49,1,-1,-1,-1
13,1,267.60,179.40,36.75,91.09,1,-1,-1,-1
13,2,139.60,182.43,37.49,82.71,1,-1,-1,-1
13,3,403.26,183.14,40.45,102.20,1,-1,-1,-1
13,4,176.54,194.03,30.21,64.19,1,-1,-1,-1
13,5,111.33,187.29,32.92,77.70,1,-1,-1,-1
13,6,517.59,180.81,43.61,100.26,1,-1,-1,-1
13,7,424.29,186.60,37.07,86.21,1,-1,-1,-1
13,8,446.93,183.89,31.44,83.49,1,-1,-1,-1
13,12,489.24,184.25,34.95,85.34,1,-1,-1,-1
13,14,213.73,193.81,22.09,54.75,1,-1,-1,-1
13,15,325.60,206.41,18.49,44.26,1,-1,-1,-1
14,1,263.20,177.91,37.53,93.02,1,-1,-1,-1
14,2,137.55,181.02,37.92,83.75,1,-1,-1,-1
14,3,407.81,182.47,40.96,103.48,1,-1,-1,-1
14,4,171.56,193.20,30.29,64.46,1,-1,-1,-1
14,5,109.23,185.75,33.64,79.44,1,-1,-1,-1
14,6,517.93,180.25,43.84,100.69,1,-1,-1,-1
14,7,424.96,186.14,37.31,86.77,1,-1,-1,-1
14,8,445.69,182.71,31.76,84.30,1,-1,-1,-1
14,12,489.16,183.65,34.51,84.25,1,-1,-1,-1
14,14,211.91,192.45,22.08,54.75,1,-1,-1,-1
14,15,328.19,206.06,18.04,43.15,1,-1,-1,-1
15,1,258.97,176.91,38.24,94.82,1,-1,-1,-1
15,2,136.08,180.30,38.49,85.08,1,-1,-1,-1
15,3,412.80,181.94,41.80,105.53,1,-1,-1,-1
15,4,167.20,193.00,30.36,64.69,1,-1,-1,-1
15,5,107.54,185.25,34.30,80.96,1,-1,-1,-1
15,6,518.68,179.34,44.52,102.30,1,-1,-1,-1
15,8,445.22,182.19,32.32,85.81,1,-1,-1,-1
15,12,489.62,183.63,34.66,84.63,1,-1,-1,-1
15,14,210.67,193.09,22.08,54.77,1,-1,-1,-1
15,15,331.10,206.64,17.90,42.84,1,-1,-1,-1
15,18,373.18,202.07,19.99,46.05,1,-1,-1,-1
16,1,254.73,176.04,38.95,96.64,1,-1,-1,-1
16,2,134.84,179.55,39.11,86.49,1,-1,-1,-1
16,3,418.00,181.22,42.66,107.58,1,-1,-1,-1
16,4,162.91,192.26,30.75,65.59,1,-1,-1,-1
16,5,106.21,184.82,34.94,82.40,1,-1,-1,-1
16,6,519.69,178.97,44.90,103.12,1,-1,-1,-1
16,8,444.67,181.63,32.98,87.61,1,-1,-1,-1
16,12,490.38,183.22,34.94,85.32,1,-1,-1,-1
16,14,209.83,192.96,22.19,55.05,1,-1,-1,-1
16,15,333.52,206.71,17.82,42.63,1,-1,-1,-1
16,18,377.01,203.34,19.80,45.63,1,-1,-1,-1
17,1,250.37,175.16,39.67,98.48,1,-1,-1,-1
17,2,133.64,179.01,39.75,87.97,1,-1,-1,-1
17,3,422.97,180.95,43.56,109.73,1,-1,-1,-1
17,4,158.68,191.36,31.17,66.62,1,-1,-1,-1
17,5,104.84,184.20,35.64,84.02,1,-1,-1,-1
17,6,520.85,178.52,45.36,104.11,1,-1,-1,-1
17,8,444.78,181.28,33.23,88.28,1,-1,-1,-1
17,12,491.23,182.87,35.26,86.06,1,-1,-1,-1
17,14,208.66,193.15,22.17,55.01,1,-1,-1,-1
17,15,335.28,206.27,18.16,43.43,1,-1,-1,-1
17,18,378.55,204.00,20.12,46.40,1,-1,-1,-1
18,1,246.00,175.22,40.21,99.87,1,-1,-1,-1
18,2,132.57,178.77,40.37,89.39,1,-1,-1,-1
18,3,428.64,181.04,44.37,111.87,1,-1,-1,-1
18,4,154.24,190.81,31.63,67.75,1,-1,-1,-1
18,5,103.67,184.00,36.22,85.36,1,-1,-1,-1
18,6,522.44,178.68,45.60,104.54,1,-1,-1,-1
18,12,492.24,183.20,35.58,86.84,1,-1,-1,-1
18,14,207.45,193.65,22.41,55.65,1,-1,-1,-1
18,15,337.10,207.96,18.17,43.44,1,-1,-1,-1
18,18,379.80,206.09,20.62,47.53,1,-1,-1,-1
19,1,242.21,175.25,40.79,101.33,1,-1,-1,-1
19,2,131.66,178.45,40.96,90.78,1,-1,-1,-1
19,3,434.86,181.24,45.07,113.69,1,-1,-1,-1
19,4,150.78,190.20,31.98,68.68,1,-1,-1,-1
19,5,103.03,183.70,36.81,86.76,1,-1,-1,-1
19,6,524.29,178.78,46.03,105.44,1,-1,-1,-1
19,7,426.39,184.22,39.08,90.99,1,-1,-1,-1
19,12,493.96,184.09,35.68,87.02,1,-1,-1,-1
19,14,207.07,193.85,22.70,56.35,1,-1,-1,-1
19,15,339.22,209.27,18.09,43.21,1,-1,-1,-1
